"","author_id","possibly_sensitive","id","text","created_at","twitter","sexe","age","majo","num_deptmt","groupe_sigle","parti_ratt_financier","nb_mandats","age_group"
"1038001","814331851070382080",FALSE,"1261321719597404160","Hier le Premier Ministre @EPhilippePM a présenté un #PlanTourisme de 18Mds <U+0001F1EB><U+0001F1F7>

<U+0001F449> Chômage partiel à 100 % jusqu'à fin septembre
<U+0001F449> Fonds de solidarité prolongé jusqu'à fin 2020
<U+0001F449> Utilisation + large des tickets restaurants 

<U+2795>d'infos sur : https://t.co/9vcnmxKsgx https://t.co/M1zEyj4k1j","2020-05-15T15:45:06.000Z","J_M_Jacques","M",49,TRUE,"56","LREM","En marche !",2,3
"1811591","864238987669643265",FALSE,"1181807077603385346","Je serai dans 5 minute l'invité de @bleuloireocean #FranceBleu https://t.co/BczwI2rzUI","2019-10-09T05:42:18.000Z","StephaneBuchou","M",43,TRUE,"85","LREM","En marche !",1,2
"423243","745992482387812352",FALSE,"961610465456672769","Présentation du projet de Loi de programmation Militaire 2019/2025 en commission Défense par la… https://t.co/NS92Q1ZvZf","2018-02-08T14:39:35.000Z","christoblanchet","M",44,TRUE,"14","LREM","En marche !",2,2
"1807894","1911591212",FALSE,"930501952978542596","Visite avec @LouisSchweitzer et @ItierCh du @Lehasardludique : acteur de l’#ESS et bel exemple de réussite. Nous devons continuer à investir dans ce secteur, clé pour créer plus de valeur partagée #circo7503 https://t.co/rNqGiK9VMF","2017-11-14T18:25:28.000Z","StanGuerini","M",35,TRUE,"75","LREM","En marche !",1,2
"1649898","110940220",FALSE,"1090943959176802307","De gros problemes de deneigement en Haute Lozere plusieurs bus dans les fossés ! Que fait le Departement de l hyper ruralité les agents manquent de moyens a moins que la Region occitanie soit responsable","2019-01-31T12:04:43.000Z","MORELPIERRE","M",59,TRUE,"48","UAI","Les R<e9>publicains",2,4
"630683","162094209",FALSE,"928543339535880193","<U+0001F4C5> Avec Fabrice Dumans de @TimyoEmail pour évoquer le droit à la déconnexion et les propositions innovantes participant à son application en entreprise. #LaRem https://t.co/qbIEuH736m","2017-11-09T08:42:38.000Z","ebothorel","M",51,TRUE,"22","LREM","En marche !",1,3
"559788","1035417716730023936",FALSE,"1358248778659160067","<U+0001F1EB><U+0001F1F7><U+0001F3DB> #DirectAN <U+0001F3DB><U+0001F1EB><U+0001F1F7>
La semaine prochaine, la commission @AN_ComLois examinera notamment trois PPL du groupe @socialistesAN et auditionnera @E_DupondM.

<U+0001F4C6> Agenda de la commission : https://t.co/Y9jNFkuAV5 https://t.co/899yINnKov","2021-02-07T02:58:38.000Z","_DidierParis","M",63,TRUE,"21","LREM","En marche !",1,4
"1121075","106557131",FALSE,"989049921633488898","Les petits Écureuils étaient au Stade du Hainaut hier pour encourager le @vafc, très heureux de les y avoir accueillis avec leur dirigeants. #VAFCFCSM https://t.co/by67t7zdsC","2018-04-25T07:54:11.000Z","juliendive","M",32,FALSE,"2","LR","Les R<e9>publicains",2,1
"289932","1635233568",FALSE,"1486076332446556163","Je suis intervenu à l'Assemblée sur un texte qui fait ressurgir une période de larmes et de souffrances.
Dès 1940, les nazis ont volé les biens de milliers de familles françaises juives. La France se doit de les restituer, c’est ici un commandement d’honneur et de réconciliation. https://t.co/YUSeWcO9t2","2022-01-25T20:39:42.000Z","BrunoBilde","M",41,FALSE,"62","NI","Front National",2,2
"1980559","389644606",FALSE,"1255446309043146752","Crise sanitaire, #déconfinement : la @AN_ComLois auditionnera demain @francoisbaroin, @Dbussereau, @j_gourault et @SebLecornu pour faire le point sur la situation et le rôle des collectivités territoriales, ainsi que leur nécessaire et étroite collaboration avec l’Etat. #DirectAN https://t.co/zr5YijIe8c","2020-04-29T10:38:19.000Z","YaelBRAUNPIVET","F",47,TRUE,"78","LREM","En marche !",1,3
"1521405","35712322",FALSE,"905390267355811842","Il faut penser globalement: un plan logement va être annoncé prochainement et les plus démunis ne seront pas oubliés @ericbrunet @RMCinfo","2017-09-06T11:20:35.000Z","oliviagregoire","F",39,TRUE,"75","LREM","En marche !",1,2
"463943","738667035371134976",FALSE,"1205202078479667201","L'article 1833 du code civil élargit les finalités de l’entreprise !
<U+27A1><U+FE0F>Elle doit être gérée dans son #InterêtSocial en prenant en compte les enjeux sociaux et environnementaux de son activité

<U+0001F514>Accompagnons les entreprises dans cette transformation #CapitalismeResponsable
1/3 https://t.co/bp08RHdigJ","2019-12-12T19:05:41.000Z","CoDubost","F",34,TRUE,"34","LREM","En marche !",1,1
"368759","865558964976603139",FALSE,"1408054397259567112","<U+0001F3DB> Avec l'Article 3 du #PJLAudiovisuel nous entendons remédier au #StreamingIllégal.

Mes explications <U+2935><U+FE0F> https://t.co/Wh2mg6nO2Y","2021-06-24T13:28:23.000Z","CedricRoussel06","M",45,TRUE,"6","LREM","En marche !",1,3
"1579133","980242016",FALSE,"1461656123753304068","#Alliancepn Vendredi prochain le projet de #loi de #finances  sera débattue pour la partie Budget de la #police. @husseinbourgi , très impliqué, rappelle que 15 Millions d’euros seront investis pour la gratuité des #transports en #communs. https://t.co/EROyR0si3t","2021-11-19T11:22:30.000Z","PatrickVignal","M",59,TRUE,"34","LREM","En marche !",1,4
"1159586","863844064961200130",FALSE,"1468349015108505614","2 à 3 jours de #télétravail par semaine, c’est l’objectif dans les jours qui viennent, partout où c’est possible. 

Entreprises comme salariés, nous devons nous mobiliser. C’est par une combinaison de mesures que nous parviendrons à freiner le virus. 

#COVID19 https://t.co/LarB1XduZI","2021-12-07T22:37:40.000Z","pietraszewski_l","M",51,TRUE,"59","LREM","En marche !",1,3
"600180","813728148",FALSE,"877624953658638336","Je rencontrerai dès demain  le Président des JA de Meuse Hubert Basse afin d'évoquer les difficultés du Monde agricole https://t.co/gfCmZpfsfD","2017-06-21T20:31:09.000Z","EmilieCariou","F",46,TRUE,"55","LREM","En marche !",1,3
"834562","516342405",FALSE,"1016225538166415360","Samedi matin à Saint-Méloir-des-Ondes, hommage à Maurice COURIOL, héros de la résistance, titulaire de La Croix de Guerre reconnu « Mort pour la France » qui a été torturé puis fusillé le 7 juillet 1944, par des allemands et des miliciens à l’âge de 20 ans https://t.co/nbFYZrV2DH","2018-07-09T07:40:23.000Z","gilleslurton","M",54,FALSE,"35","LR","Les R<e9>publicains",2,3
"1714862","308514268",FALSE,"1379815437920309254","Quand certains sont déjà dans l’élection de 2022 ou relayent les pires rumeurs populistes, nous travaillons pour sortir le pays de la crise. 

On en parle à 19H30 sur @BFMTV. https://t.co/LgQxyHsxex","2021-04-07T15:16:50.000Z","SachaHoulie","M",29,TRUE,"86","LREM","En marche !",1,1
"563291","816639704464576515",FALSE,"1405123548960727042","<U+0001F3DB> Examen de la PPL relative à la trésorerie des #associations en @AN_ComLois ce matin, qui prévoyait la possibilité pour l'État de confier à des associations la gestion de biens dont il est devenu propriétaire suite à une instance pénale. https://t.co/pK669ozgW3","2021-06-16T11:22:14.000Z","dhoubron1759","M",26,TRUE,"59","LREM","En marche !",1,1
"1619931","380373029",FALSE,"1374340815619821569","#RemillyLesMarais #Manche 
<U+2066> Le département de la@MancheCD50<U+2069> investit aujourd'hui pour les territoires de demain!
Signature, avec notre commune, d’un Contrat de Pôle de Services. Un engagement de 300 000€ sur 4 ans, pour accompagner le développement du territoire. https://t.co/dSzcfg2cDB","2021-03-23T12:42:39.000Z","phgosselin","M",51,FALSE,"50","LR","Les R<e9>publicains",2,3
"853164","374055885",FALSE,"920268706747502592","""L'égalité n'est pas une 'passion triste' monsieur Macron"". Mon itw à @LeNouvelObs  https://t.co/ebSw4Iyzrd https://t.co/QJOpSShmGQ","2017-10-17T12:42:12.000Z","guillaumegarot","M",51,FALSE,"53","NG","Parti socialiste",1,3
"388","889730003495211009",FALSE,"1283419490626273282","Entre hier et aujourd'hui, le Président de la République et le Premier Ministre nous ont exposé un état des lieux aussi clair que complet de notre pays. #DPG https://t.co/IPlj4i3BMi","2020-07-15T15:13:46.000Z","AdrienMorenas","M",35,TRUE,"84","LREM","En marche !",1,2
"370172","865558964976603139",FALSE,"1148606731641135104","#DirectAN - Adoption à l'instant de la #PPLCyberHaine par l'@AssembleeNat.
Un texte fort, des mesures concrètes et surtout une ambition collective affichée : faire reculer la haine en ligne ! https://t.co/Cj4RluErVX","2019-07-09T14:55:59.000Z","CedricRoussel06","M",45,TRUE,"6","LREM","En marche !",1,3
"370481","865558964976603139",FALSE,"1099398648373350401","Good play Madame la Ministre @MareeToddMSP !! Bel esprit sportif de toute votre équipe <U+0001F3F4><U+000E0067><U+000E0062><U+000E0073><U+000E0063><U+000E0074><U+000E007F> !
Et merci encore à la Fédération Écossaise <U+0001F3C9> @Scotlandteam pour son accompagnement dans le projet du @stadenicois en route vers l’élite @top14rugby !!
@xvparlementaire 
#Nice06 https://t.co/OUTZCJOyXc","2019-02-23T20:00:38.000Z","CedricRoussel06","M",45,TRUE,"6","LREM","En marche !",1,3
"1002969","118977224",FALSE,"1042397182211620865","Au @Senat pour la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant évolution du logement, de l'aménagement et du numérique (#ELAN). https://t.co/XMvmmpC2we","2018-09-19T12:57:09.000Z","jeanluclagleize","M",59,TRUE,"31","MODEM","Mouvement D<e9>mocrate",2,4
"1328317","96111834",FALSE,"1312826788884742147","Dans un véritable élan de solidarité métropolitaine, vous êtes nombreux à vouloir aider : vous pouvez déposer vos dons au Palais Nikaia, tous les jours de 8h30 à 19h. 

Je ferai partie du convoi qui partira demain à 6h pour acheminer des denrées dans la Vésubie. #tempeteALEX https://t.co/yqoS8rWfAJ","2020-10-04T18:47:52.000Z","marinebrenier","F",31,TRUE,"6","LR","Les R<e9>publicains",2,1
"457607","738667035371134976",FALSE,"1414899682892042241","Nous débattrons à @AssembleeNat avec tous les groupes politiques des modalités d’instauration du #PassSanitaire. Nous consulterons et prendrons en considération tous les cas de figures notamment la vaccination des plus jeunes. https://t.co/9UMYbXJGTe","2021-07-13T10:49:06.000Z","CoDubost","F",34,TRUE,"34","LREM","En marche !",1,1
"1028205","122155194",FALSE,"1335972796917309443","Réunion constructive avec @barbarapompili, @Djebbari_JB, @les150ccc autour du futur PJL #ConventionCitoyenne pour le Climat. Echanges riches autour du 1er doc de travail #SeDéplacer : place des citoyens dans la prise de décisions, création d'une vignette, développement des ZFE... https://t.co/RVzhHpKjTT","2020-12-07T15:41:50.000Z","jmzulesi","M",29,TRUE,"13","LREM","En marche !",1,1
"1301745","843864760689016833",FALSE,"1131245366697975808","En conférence de presse avec @GDarmanin avant la réunion publique #Renaissance à Castres.

J-4 avant les #Européennes2019. L'#Europe est une chance, saisissons-la ! #TousAuxUrnes https://t.co/eeJJ1qVJLy","2019-05-22T17:08:07.000Z","verdierjouclas","F",52,TRUE,"81","LREM","En marche !",1,3
"1843174","282119887",FALSE,"1189892187498196992","La question du chômage soulève aussi celle de la formation professionnelle.

Nous avons fait une réforme pour mieux accompagner les salariés tout au long de leur carrière et ainsi lutter contre la précarité.

@LaREM_AN #FormPro #AvenirPro https://t.co/YtRTrHxbk6","2019-10-31T13:09:39.000Z","sylvainmaillard","M",43,TRUE,"75","LREM","En marche !",1,2
"1002852","118977224",FALSE,"1057698967688040448","Nos concitoyens s'émeuvent des absences dans l'hémicycle: les séances publiques ne sont que la partie visible d'1 emploi du temps bien rempli notamment avec les réunions de commission, de groupe &amp; auditions : difficile d'être à 2 endroits #EnMêmeTemps <U+0001F642>https://t.co/Rc8itSbTSV https://t.co/dkIFuOoZjj","2018-10-31T18:20:59.000Z","jeanluclagleize","M",59,TRUE,"31","MODEM","Mouvement D<e9>mocrate",2,4
"1418886","80071647",FALSE,"1065506995933990912","<U+0001F3DB> Moment de convivialité et de partage hier à l’Assemblée nationale, avec les maires de Haute-Garonne et mes collègues parlementaires, en marge du #CongresDesMaires https://t.co/E7naNh3LVM","2018-11-22T07:27:18.000Z","mickaelnogal","M",27,TRUE,"31","LREM","En marche !",1,1
"641743","87886754",FALSE,"1035217215635828736","«Nous sommes venus ici pour soutenir @ECiotti car c’est une évidence politique. Aujourd’hui, les militants réclament une opposition forte, crédible et sans ambiguïté.» @davidlisnard #AvecCiotti #Fiersdenosvaleurs https://t.co/FvECXq4jb2","2018-08-30T17:26:32.000Z","ECiotti","M",52,FALSE,"6","LR","Les R<e9>publicains",1,3
"396041","1143094713010073600",FALSE,"1439946716137021441","Le 25 septembre vous aurez l’occasion de vous exprimer pour choisir la façon dont @lesRepublicains désigneront le candidat que nous soutiendrons. Adhérents, le dernier mot vous appartient. 

<U+0001F4F2><U+0001F4BB> À partir de vendredi, 18h, rendez-vous sur https://t.co/CUknN4HfxE #Le25Jedecide https://t.co/sJOm8QMXuI","2021-09-20T13:37:04.000Z","ChJacob77","M",58,FALSE,"77","LR","Les R<e9>publicains",1,4
"518256","858041350494793728",FALSE,"933288280891813889","Hier soir en commission des #Lois j'ai interrogé le Directeur de l'administration pénitentiaire sur la baisse du budget du placement en extérieur et sur la prise en charge des très courtes peines au sein des #prisons 
Ses réponses ici : https://t.co/c5wGL0AHsP https://t.co/jzx9tSVWF2","2017-11-22T10:57:20.000Z","Deputee_Obono","F",37,FALSE,"75","LFI","La France Insoumise",1,2
"913429","864856599021727744",FALSE,"1111535382372462594","À l’époque des fake news, ce rapport est utile. Merci à <U+2066>@NicolasQuenel<U+2069> des Activité réelle des députés | Projet Arcadie https://t.co/0y4SD9DzuA","2019-03-29T07:47:41.000Z","iflorennes92","F",50,TRUE,"92","MODEM","Mouvement D<e9>mocrate",2,3
"845497","864228297613479938",FALSE,"1214145385150779392",""" L'âge pivot ne doit pas être un préalable à cette réforme, qui vise notamment à sortir de la précarité certaines catégories de personnes dont les femmes.
S'il doit être modulé ou retiré, faisons le.""
#reformedesretraites #Retraites @LCI https://t.co/gcKzJKBwyp","2020-01-06T11:23:12.000Z","GuillaumeChiche","M",31,TRUE,"79","LREM","En marche !",1,1
"680113","17137760",FALSE,"1134928969009156102","« L'invention seule prouve qu'on pense vraiment la chose qu'on pense, quelle que soit la chose. Je pense donc j'invente, j'invente donc je pense : seule preuve qu'un savant travaille ou qu'un écrivain écrit. » Michel Serres 
Un grand inventeur nous a quitté.","2019-06-01T21:05:26.000Z","erwanbalanant","M",46,TRUE,"29","MODEM","Mouvement D<e9>mocrate",2,3
"1345802","865133923361312768",FALSE,"1197470066100625408","<U+0001F4CD>J’interviens ce matin pour parler des perspectives pour l’#energie #solaire et du CITE avec @ENERPLAN https://t.co/XY6ykiDY5B","2019-11-21T11:01:26.000Z","M_MeynierM","F",35,TRUE,"38","LREM","En marche !",1,2
"189718","37509285",FALSE,"1329812206414942208","A Orcemont, à la ferme de l'Epinay : maraîchage bio sur 3 hectares et vente directe à la ferme qui accueille chaque samedi plus de 200 clients. 

Une formidable réussite agricole, écologique et familiale ! <U+0001F331> https://t.co/941YTvVSzd","2020-11-20T15:41:51.000Z","auroreberge","F",31,TRUE,"78","LREM","En marche !",2,1
"92121","866199742073712640",FALSE,"1380392041792876544","Avec 68 députés, nous interpellons @J_Denormandie pour soutenir les vignerons touchés une nouvelle fois par le gel dévastateur et trouver ensemble des solutions pour sauver une année entière de travail.
https://t.co/SN4y2gYRgl https://t.co/fIQsUTm4cT","2021-04-09T05:28:03.000Z","AliceThourot","F",32,TRUE,"26","LREM","En marche !",1,1
"9227","3023497329",FALSE,"1354112198096941060","Confinement, déconfinement, fermeture, réouverture, couvre-feu à 20h00 puis à 18h00 et peut-être reconfinement... L’épidémie de Covid_19 va durer. Il faut donc organiser et planifier les roulements et protocoles pour que la vie reprenne et que l’on sorte du métro-boulot-dodo. https://t.co/PQI9VqjPVK","2021-01-26T17:01:20.000Z","AQuatennens","M",27,FALSE,"59","LFI","La France Insoumise",1,1
"284347","59800834",FALSE,"1097935435299459072","Avec mes collègues @lesRepublicains à la #Manifestation pour dire #stopantisémitisme et à la haine qui gangrène notre Pays. Soutien total à la communauté juive #Condamnation des #actes #antisémites, nous attendons maintenant des mesures fortes du Gouvernement. @Republicains_An https://t.co/gJelmp8JD0","2019-02-19T19:06:21.000Z","Brigitte_Kuster","F",58,FALSE,"75","LR","Les R<e9>publicains",2,4
