,X,text,possibly_sensitive,created_at,twitter.x,sexe,Label,sentiment,test
323,27680,3/3 École: Il est temps que la deuxième ville de France #marseille apprenne à conjuguer le verbe « faire » au présent. #ecole #marseille https://t.co/DemDJ1OwI5,False,2018-01-27,ALouisDeputee13,F,1,-1,False
324,150574,"Après la vague #noustoutes de samedi, le fossé qui sépare nos attentes de leurs annonces est un abîme. Nous exigeons d'urgence un milliard d'euros (un vrai) pour lutter contrer la domination masculine. #unmilliardpasdesbobards #timingdéfaillant https://t.co/c5njDejQCJ",False,2019-11-26,Clem_Autain,F,-1,-1,True
325,547958,"Après 4 ans de #TAP l'association ""Profession sport &amp; loisir"" interroge des retours d'expériences. C'est bientôt mon tour ! https://t.co/M3f53mPwWz",False,2017-05-04,phbolo,M,1,0,False
326,226968,"Alors que le feu de #Carros est en passe d’être maîtrisé, je veux rendre hommage aux #sapeurspompiers06 et appeler à la vigilance de chacun https://t.co/aP0iHBz1CB",False,2017-07-24,ECiotti,M,1,1,True
327,416755,"Retrouvez ma Lettre #1 de Maire @Alfortville. Alors que nous allons devoir affronter des crises simultanées (sanitaire, écologique, sociale et économique), nous sommes déjà au travail avec la nouvelle Majorité pour bâtir une ville ""refuge et bouclier"" #RésilienceTerritoriale https://t.co/iAwtX4zuok",False,2020-06-04,luccarvounas,M,1,0,False
328,167062,Les commerçants aussi ont besoin de masques pour travailler et ils n’en trouvent pas. L’opération « 10000 masques en Montreuillois » est plus que jamais utile ! https://t.co/i6y6cG6xKm,False,2020-04-22,DFasquelle,M,1,-1,False
329,618758,"Aujourd’hui #8mars, restons mobilisés pour combattre les inégalités entre hommes et femmes qui persistent dans nos sociétés. Combattons ensemble ces discriminations professionnelles, ces clichés sexistes, ces violences … 

Continuons d’agir tous les jours en ce sens.",False,2021-03-08,StephaneBuchou,M,1,-1,False
330,213626,"Le coin de ciel bleu à Matignon : Dupond Moretti garde des sceaux, @AgnesRunacher @GabrielAttal @J_Denormandie reconduits, et @BrigBourguignon @NadiaHAI78 qui entrent et un ministre de la mer @AnnickGirardin !
#remaniement https://t.co/C6JkwKEXMR",False,2020-07-06,ebothorel,M,1,1,True
331,674314,St Ellier du Maine ce matin : marche en faveur de la lutte contre la #mucoviscidose. Merci aux nombreux #bénévoles qui se sont mobilisés tout le week-end pour animer notre #territoire et récolter des fonds pour se donner les moyens de @vaincrelamuco @lamayenne https://t.co/bsCHGD6oPB,False,2021-09-26,yfavennec,M,1,1,True
332,648479,"La France doit s'élever contre les dérives turques. Je réitère mon souhait de voir voter au Parlement une proposition de résolution visant à condamner les dérives turques 
<U+25B6><U+FE0F> https://t.co/S8PzfBWmY1

 #EbruTimtik

https://t.co/7JaG5aBCpB",False,2020-08-29,valerieboyer13,F,-1,-1,True
333,523807,"Dans le cadre de la mission flash sur la situation critique du CHU de la Guadeloupe, dont je suis le co-rapporteur, j’ai auditionné des membres de la Direction Générale de l’Offre de Soin du Ministère des Solidarités et de la Santé. https://t.co/xF7CCLEZse",False,2019-09-10,olivier_serva,M,-1,0,False
334,146526,"<U+0001F5E3><U+FE0F>Hier, je me suis rendue dans l’agence @pole_emploi Paradis afin de faire un point sur l’avancée du plan #1jeune1solution. L’occasion de réaliser un suivi auprès de ceux qui œuvrent au quotidien pour accompagner les jeunes, durement frappés par la crise économique et sociale. https://t.co/w8ucsIL0nZ",False,2021-03-27,clairepitollat,F,-1,0,False
335,342039,"Hè un onore d'esse statu elettu sicretariu naziunale di @Partitu_FemuAC @femuacorsica. Mettrai en oeuvre la structuration du parti, la formation, le renouvellement, de même que nous créerons une grande mobilisation éco, sociale et politique avec tous nos partenaires et acteurs https://t.co/hy9iMKEVAk",False,2018-12-02,JF_Acquaviva,M,1,0,False
336,338807,"Non, l'Europe ne peut pas abandonner nos alliés #Kurdes. 

L'action politique doit suivre les paroles et les condamnations. 

#SauvonsNosAlliesKurdes https://t.co/0UJTTZIe7q",False,2019-10-15,jclagarde,M,-1,-1,True
337,227962,"<U+0001F4FA> C’est maintenant ! Je suis l’invité de « 420 Confiné » pour parler de ma proposition de loi de lutte contre les trafics de drogues et pour la légalisation du cannabis, présenté par Éric Amégan ! 

Le live FB est à ce lien<U+0001F447>

https://t.co/Y1pnLCsQSM https://t.co/QPHPOiwCux",False,2021-07-02,ericcoquerel,M,0,0,True
338,244772,Et le cercle Ar rouedoù Glas de Concarneau ! #Bretagne #filetsbleus https://t.co/eWLpiLQdDe,False,2017-08-20,erwanbalanant,M,1,0,False
339,102195,@AssembleeNat ma question à @N_Hulot comment peut on prétendre soutenir les propriétaires qui veulent rénover leur bien de manière écologique et supprimer la TVA réduite pour les travaux de rénovation thermique? #DéveloppementDurable https://t.co/Tk8tAsRZnY,False,2018-06-26,Brigitte_Kuster,F,-1,-1,True
340,33135,"A Sarcelles, concert de solidarité avec la famille de Ibrahima Bah, décédé le 6 octobre à 22 ans lors d'un contrôle de Police. Ses proches réclament Justice, veulent connaitre les conditions de sa mort et demande la vidéo du drame. Cette demande est légitime, je les soutiens. https://t.co/SzVM7iU8XI",False,2020-01-04,alexiscorbiere,M,-1,-1,True
341,381642,"<U+0001F534><U+0001F4AC> ""Vous dites que @lesRepublicains sont incompatibles avec le progrès et l'écologie. Ce n'est pas sur ces bancs que vous trouvez ceux qui veulent fermer les centrales #nucléaires ou qui sont contre le captage carbone, c'est chez vous !""

#DirectAN #Climat @Republicains_An https://t.co/WkM1k7g3kM",False,2021-03-10,JulienAubert84,M,-1,-1,True
342,675154,"Journée riche en rencontres: présentation du mandat de député devant les élèves de 1ère L de Don Bosco à Mayenne , Permanence à Mayenne , AG de l ADMR de Fougerolles du Plessis,  réunion avec Secours Catholique à Laval et conférence du Père Pédro à Pontmain. @lamayenne https://t.co/m1cRGcW6El",False,2018-06-08,yfavennec,M,1,1,True
343,80982,"Comment ne pas être bouleversé? Les drames se répètent faute d'un accueil digne, de solutions d'hébergement suffisantes et pérennes. Quand l’État va-t-il entendre l'appel au secours des réfugiés,des associations, des élus, et prendre ses responsabilités? 
https://t.co/MxnWemZk84",False,2020-07-11,lachaudb,M,-1,-1,True
344,147943,"C’est à cette France rurale que vous avez imposé la limitation à 80km/h et à qui votre collègue veut imposer le taux zéro d’alcoolémie au volant; mais la sécurité ne passe pas que par la contrainte individuelle, aussi par un accompagnement financier significatif. #DirectAN #QAG",False,2019-11-19,Cdganay,M,-1,-1,True
345,651990,"Soyons clairs pour augmenter le pouvoir d’achat il faut baisser la dépense publique
mais les « cadeaux » de #Macron aux #GiletsJaunes sont des mesures financées par les entreprises déjà assommées fiscalement
-plus 100€ du #SMIC
-prime ""exceptionnelle
Comment et qui va payer ?",False,2018-12-11,valerieboyer13,F,-1,-1,True
346,64499,"Merci aux équipes de @CroixRougeLot  de m’avoir accueilli dans leur maraude à travers la ville de #Cahors. Une soupe, des regards et des mots qui ne jugent pas mais qui respectent chacun. Une soirée au contact des invisibles que nos sociétés ne regardent plus. Grand respect. https://t.co/sHNOV8Q2Gb",False,2019-03-23,AurelienPradie,M,1,1,True
347,416768,"Les crises que nous vivons: écologique, sociale, sanitaire et bientôt économique nous obligent nous la #GaucheArcCiel d’avoir une <U+2066><U+2066>@initiativecommu. J’ai signé cette tribune sans hésitation <U+0001F447> La #Gauche doit dessiner un projet pour les Français.  https://t.co/OzFlS4YAj0",False,2020-05-14,luccarvounas,M,-1,-1,True
348,141532,Le Premier Ministre @EPhilippePM a présenté son plan national de lutte contre le #racisme et l’#antisémitisme. Je vous dévoile les grandes lignes de ces 21 mesures sur mon site : https://t.co/fXKxKUXEeo https://t.co/C1DdcmtAVS,False,2018-03-20,christophearend,M,0,0,True
349,572078,Merci à Jeremy Faledam de @SOShomophobie qui parle du phénomène de banalisation de l’insulte homophobe en ligne. Ce n’est pas parce que l’insulte n’est pas destinée à une personne homosexuelle qu’elle n’a pas de charge homophobe. #TousUnisContrelacyberhaine https://t.co/C7BQrlc53M,False,2019-03-21,RaphaelGerard17,M,-1,1,False
350,208495,"Fête de la Villeneuve dans les allées du parc. La rénovation urbaine ouvre peu à peu ce trésor de verdure sur la ville. Bravo aux initiatives qui participent aussi à l’ouverture du quartier car c’est sur l’émancipation au sens large qu’il nous faut travailler
#LaFranceUneChance https://t.co/KTVCHDYCwd",False,2018-06-23,EmilieCChalas,F,1,1,True
351,39552,"A #Massy j'ai tenu aussi à présenter à @SibethNdiaye un lieu unique : le seul opéra de banlieue en France. Au coeur d'une cité transformée par la rénovation urbaine, où on dédouble les classes, ce projet d'opéra apporte depuis près de 25 ans l'excellence artistique pour tous. https://t.co/B1uQ7D6NVV",False,2019-11-16,ademontchalin,F,1,1,True
352,356571,"Billet d'enquête - Échange avec le professeur @raoult_didier. 
#Coronavirus #COVID19 #COVID2019 

https://t.co/Cl7I5nzPHT",False,2020-03-26,jlmelenchon,M,0,0,True
353,1467,"<U+0001F973> La France insomniaque ! 

Pour rattraper son retard sur les quotas du @csaudiovisuel, @LCI diffuse en boucle des interviews de gauche… la nuit ! @alexiscorbiere, neuf fois en boucle à partir de 1h30 du matin !

https://t.co/DlTsCwl9vg",False,2021-10-08,AQuatennens,M,-1,-1,True
354,290895,"En #Charente, INXS, le chien superhéros des gendarmes, est décoré de la médaille de la Défense nationale pour avoir permis de retrouver des personnes disparues et d’interpeller des délinquants : il y a encore des décorations qui ont de la valeur !

src:https://t.co/MrQTRd6LnL https://t.co/xJAw8pNHlz",False,2021-10-08,GilbertCollard,M,1,1,True
355,551014,Philippe Gomès dans « C dans l’air » : « C’est plus sécurisant de rester au sein de la République » ( @France5tv - 4 décembre 2017 ) https://t.co/dCNLeJcfpK,False,2017-12-07,PhilippeGomesCE,M,0,0,True
356,120473,Bravo aux @BDL pour leur victoire contre l'equipe de Bordeaux hier soir  ! Plus que 3 #playoffs #hockey sur glace,False,2018-03-10,CKamowski3805,F,1,1,True
357,52034,Pensées pour les 2 journalistes qui tentent d'animer #2007LeDébat #JeVoteMacron @TeamMacron2017,False,2017-05-03,AGenetet,F,1,-1,False
358,513026,"Nos associations ont démontré une fois encore combien elles étaient essentielles à la vie et à la survie de la nation, depuis des mois de crise sanitaire.
A #Paris15 pour écouter et rappeler le soutien total du gouvernement: 23 660 associations aidées pour + de 500 millions € https://t.co/yJjeOkROOo",False,2021-09-11,oliviagregoire,F,1,1,True
359,600792,"#lait #lactalis Après la décision du Conseil d'Etat sur le lait de ""nulle part"" lettre à @J_Denormandie : une menace pour nos élevages, un recul sur la transparence due au consommateur. Le #gvt doit réagir vite et fort. https://t.co/Wim5UpjKlT",False,2021-03-22,sebastienjumel,M,-1,-1,True
360,37394,"#amelia_fde10 #DirectCirco
<U+0001F4CC>Retour sur mon déplacement aux #Emirats arabes unis
<U+2705>Pavillon @francedubai2020 #Expo2020 
<U+2705>Francophonie @AFDubai @AFAbuDhabi 
<U+2705>Education @lfigp_lycee @LFJM_Dubai 
<U+2705>Associations et permanences
<U+27A1><U+FE0F>Le compte rendu complet https://t.co/DErtzrHp8E https://t.co/PtTIqctGZq",False,2021-10-07,amelia_lkf,F,0,0,True
361,372926,"Ils ont choisi le noir, la couleur du fascisme, 
Ils taguent les vitrines comme d'autres en 38
Ils traquent ceux qui ne pensent pas comme eux de leur haine.
Ces ""profs"" font honte à leur profession, à notre histoire et à notre #republique. #DémocratieEnDanger @ladepeche_32 https://t.co/4lclEYEZqP",False,2020-01-31,jrcazeneuve,M,-1,-1,True
362,10600,"A #Lille, les volontaires de la #FranceInsoumise ne lâchent rien ! En campagne contre la #LoiTravailXXL avec la Caravane Insoumise. Bravo ! https://t.co/6PyU9X0TAU",False,2017-07-28,AQuatennens,M,1,1,True
363,496334,<U+0001F4FB> Retrouvez-moi sur @RFI aujourd’hui à partir de 13h30 <U+2935><U+FE0F> https://t.co/9oclrDdaES,False,2021-03-30,avyelimas,F,0,0,True
364,295524,"Une journée de plus à votre rencontre, le matin présence au marché de Nogent et l'a-m, porte à porte dans cette même ville. A demain! https://t.co/8OFQo4s7bL",False,2017-05-27,GillesCarrez,M,0,1,False
365,398139,Cérémonie du #8mai45 à #Laxou. https://t.co/DS3V28Lyoi,False,2018-05-09,GarciaLaxou,M,0,0,True
366,462047,Retrouvez-moi tout de suite sur @BFMTV avec @Bruce_Toussaint https://t.co/211TozyUjI,False,2021-06-21,M_Orphelin,M,0,0,True
367,439523,"Visite à Athènes, #HCR #asylumservice les enfants pris en compte même avec des moyens modestes.C’est essentiel de se rendre compte sur le terrain des difficultés et des besoins pour construire des réponses au niveau européen @OuestFrance72 @lemainelibre @socialistesAN https://t.co/9lW8YVYKlx",False,2018-10-18,MKaramanli72,F,-1,0,False
368,675197,Visite à l exposition de la maison St Georges de lisle à St Fraimbault de Prières organisée par les résidents. Beaucoup d humanité de la part du personnel et énormément de sensibilité de la part des résidents. Merci à Pascale pour sa jolie réalisation @lamayenne @paysdelaloire https://t.co/koek8urG1r,False,2018-04-22,yfavennec,M,1,1,True
369,111348,La lecture des chuchotements des @dna est consternante: le refus de la municipalité d’être capitale européenne de la démocratie est incompréhensible et est une faute politique. @fbuchy @dnatweets  @CBeaune,False,2020-09-21,brunostuder67,M,-1,-1,True
370,172464,Bravo à @BrunoLeMaire pour ce Projet de Loi Pacte qui va permettre de libérer et protéger nos PME et favoriser ainsi notre économie à @oliviagregoire pour avoir mené de main de maître ce PJL à @RolandLescure et toute l'équipe en charge du projet de loi au sein de l'@AssembleeNat https://t.co/IZ2AZgDP7c,False,2019-04-12,Daniele_herin,F,1,1,True
371,171270,"J’interviendrai à 14h00 dans Questions d'actualité sur la chaîne LCP Assemblée national #CongrèsDesMaires 

https://t.co/yYrB5fezUP",False,2017-11-22,LabaronneDaniel,M,0,0,True
372,55822,"Échanges éclairants avec la Direction des Amériques du #MEAE 
Alignement des planètes sans précédent pour la coopération France-Canada notamment sur le #climat #aideaudéveloppement #échangescommerciaux
et les #G7 alternés à venir. https://t.co/bIoSpJJQ6P",False,2018-02-22,chapelierannie,F,1,1,True
373,370294,<U+0001F3DB> Une déclaration de politique générale du PM ce jour remarquable et qui exprime une volonté de réformer notre pays en profondeur en remettant l’humain au centre du débat. Faire de la politique autrement et préparer l’avenir dans tous les domaines. Un acte II porteur d’espoir. https://t.co/EFPKOrl5oe,False,2019-06-12,jp_mattei,M,1,1,True
374,284101,"Le Grenelle contre les violences faites aux femmes va permettre de renforcer la protection des victimes et de leurs enfants, à assurer la prise en charge des auteurs et d’empêcher la récidive. 

Le numéro d’urgence 3919 sera rendu accessible à toutes et tous sans interruption. https://t.co/TcqPohn3sQ",False,2019-11-28,F_Lardet,F,1,0,False
375,400003,"Vous êtes la candidate des Républicains @vpecresse. 

Vous serez candidate à la primaire des Républicains pour la Présidentielle !

#LaGrandeConfrontation https://t.co/hRErAZey9X",False,2021-06-14,LauStmartin,M,0,0,True
376,184677,"Visite du @SDIS_49 cet après-midi. 

Découverte du fonctionnement du centre départemental de secours de Beaucouzé. 

Fier et reconnaissant du travail des services de secours départementaux. https://t.co/LdtmStN1WS",False,2018-05-23,denis_Masseglia,M,1,1,True
